feature,mean_abs_shap
ORF1ab_1451,0.0
ORF1ab_1445,0.0
ORF1ab_1422,0.0
ORF1ab_1421,0.0
ORF1ab_1420,0.0
ORF1ab_1410,0.0
ORF1ab_1395,0.0
ORF1ab_1386,0.0
ORF1ab_1384,0.0
ORF1ab_1273,0.0
ORF1ab_1365,0.0
ORF1ab_1363,0.0
ORF1ab_1345,0.0
ORF1ab_1323,0.0
ORF1ab_1313,0.0
ORF1ab_1308,0.0
ORF1ab_1298,0.0
ORF1ab_1294,0.0
ORF1ab_1287,0.0
ORF1ab_1281,0.0
ORF1ab_1379,0.0
ORF1ab_778,0.0
ORF1ab_729,0.0
ORF1ab_678,0.0
ORF1ab_677,0.0
ORF1ab_675,0.0
ORF1ab_672,0.0
ORF1ab_670,0.0
ORF1ab_668,0.0
ORF1ab_665,0.0
ORF1ab_1024,0.0
ORF1ab_656,0.0
ORF1ab_650,0.0
ORF1ab_649,0.0
ORF1ab_643,0.0
ORF1ab_642,0.0
ORF1ab_639,0.0
ORF1ab_632,0.0
ORF1ab_620,0.0
ORF1ab_617,0.0
ORF1ab_614,0.0
ORF1ab_658,0.0
ORF1ab_1020,0.0
ORF1ab_1017,0.0
ORF1ab_1003,0.0
ORF1ab_999,0.0
ORF1ab_947,0.0
ORF1ab_946,0.0
ORF1ab_927,0.0
ORF1ab_926,0.0
ORF1ab_905,0.0
ORF1ab_893,0.0
ORF1ab_795,0.0
ORF1ab_877,0.0
ORF1ab_871,0.0
ORF1ab_838,0.0
ORF1ab_837,0.0
ORF1ab_832,0.0
ORF1ab_813,0.0
ORF1ab_812,0.0
ORF1ab_805,0.0
ORF1ab_800,0.0
ORF1ab_796,0.0
ORF1ab_890,0.0
ORF1ab_2472,0.0
ORF1ab_2471,0.0
ORF1ab_2470,0.0
ORF1ab_2469,0.0
ORF1ab_2468,0.0
ORF1ab_2467,0.0
ORF1ab_2466,0.0
ORF1ab_2465,0.0
ORF1ab_2464,0.0
ORF1ab_1878,0.0
ORF1ab_2462,0.0
ORF1ab_2461,0.0
ORF1ab_2460,0.0
ORF1ab_2459,0.0
ORF1ab_2458,0.0
ORF1ab_2457,0.0
ORF1ab_2456,0.0
ORF1ab_2455,0.0
ORF1ab_2454,0.0
ORF1ab_2453,0.0
ORF1ab_2463,0.0
ORF1ab_2495,0.0
ORF1ab_2494,0.0
ORF1ab_2493,0.0
ORF1ab_2492,0.0
ORF1ab_2491,0.0
ORF1ab_2490,0.0
ORF1ab_2489,0.0
ORF1ab_2488,0.0
ORF1ab_2487,0.0
ORF1ab_2473,0.0
ORF1ab_2485,0.0
ORF1ab_2484,0.0
ORF1ab_2483,0.0
ORF1ab_2481,0.0
ORF1ab_2480,0.0
ORF1ab_2479,0.0
ORF1ab_2478,0.0
ORF1ab_2476,0.0
ORF1ab_2475,0.0
ORF1ab_2474,0.0
ORF1ab_2486,0.0
ORF1ab_2430,0.0
ORF1ab_2429,0.0
ORF1ab_2427,0.0
ORF1ab_2426,0.0
ORF1ab_2425,0.0
ORF1ab_2424,0.0
ORF1ab_2423,0.0
ORF1ab_2422,0.0
ORF1ab_2421,0.0
ORF1ab_2452,0.0
ORF1ab_2417,0.0
ORF1ab_2416,0.0
ORF1ab_2415,0.0
ORF1ab_2414,0.0
ORF1ab_2413,0.0
ORF1ab_2412,0.0
ORF1ab_2411,0.0
ORF1ab_2410,0.0
ORF1ab_2409,0.0
ORF1ab_2408,0.0
ORF1ab_2419,0.0
ORF1ab_2451,0.0
ORF1ab_2450,0.0
ORF1ab_2449,0.0
ORF1ab_2448,0.0
ORF1ab_2447,0.0
ORF1ab_2446,0.0
ORF1ab_2445,0.0
ORF1ab_2444,0.0
ORF1ab_2443,0.0
ORF1ab_2431,0.0
ORF1ab_2441,0.0
ORF1ab_2440,0.0
ORF1ab_2439,0.0
ORF1ab_2438,0.0
ORF1ab_2437,0.0
ORF1ab_2436,0.0
ORF1ab_2435,0.0
ORF1ab_2434,0.0
ORF1ab_2433,0.0
ORF1ab_2432,0.0
ORF1ab_2442,0.0
ORF1ab_2567,0.0
ORF1ab_2566,0.0
ORF1ab_2565,0.0
ORF1ab_2564,0.0
ORF1ab_2563,0.0
ORF1ab_2562,0.0
ORF1ab_2561,0.0
ORF1ab_2560,0.0
ORF1ab_2559,0.0
ORF1ab_2496,0.0
ORF1ab_2557,0.0
ORF1ab_2556,0.0
ORF1ab_2555,0.0
ORF1ab_2554,0.0
ORF1ab_2553,0.0
ORF1ab_2552,0.0
ORF1ab_2549,0.0
ORF1ab_2547,0.0
ORF1ab_2546,0.0
ORF1ab_2545,0.0
ORF1ab_2558,0.0
ORF1ab_2785,0.0
ORF1ab_2781,0.0
ORF1ab_2778,0.0
ORF1ab_2776,0.0
ORF1ab_2774,0.0
ORF1ab_2773,0.0
ORF1ab_2761,0.0
ORF1ab_2749,0.0
ORF1ab_2747,0.0
ORF1ab_2572,0.0
ORF1ab_2736,0.0
ORF1ab_2709,0.0
ORF1ab_2698,0.0
ORF1ab_2675,0.0
ORF1ab_2655,0.0
ORF1ab_2647,0.0
ORF1ab_2638,0.0
ORF1ab_2631,0.0
ORF1ab_2614,0.0
ORF1ab_2602,0.0
ORF1ab_2740,0.0
ORF1ab_2516,0.0
ORF1ab_2515,0.0
ORF1ab_2514,0.0
ORF1ab_2513,0.0
ORF1ab_2512,0.0
ORF1ab_2511,0.0
ORF1ab_2510,0.0
ORF1ab_2509,0.0
ORF1ab_2508,0.0
ORF1ab_2544,0.0
ORF1ab_2506,0.0
ORF1ab_2505,0.0
ORF1ab_2504,0.0
ORF1ab_2503,0.0
ORF1ab_2502,0.0
ORF1ab_2501,0.0
ORF1ab_2500,0.0
ORF1ab_2499,0.0
ORF1ab_2498,0.0
ORF1ab_2497,0.0
ORF1ab_2507,0.0
ORF1ab_2542,0.0
ORF1ab_2541,0.0
ORF1ab_2535,0.0
ORF1ab_2534,0.0
ORF1ab_2533,0.0
ORF1ab_2532,0.0
ORF1ab_2531,0.0
ORF1ab_2530,0.0
ORF1ab_2529,0.0
ORF1ab_2517,0.0
ORF1ab_2527,0.0
ORF1ab_2526,0.0
ORF1ab_2525,0.0
ORF1ab_2524,0.0
ORF1ab_2523,0.0
ORF1ab_2522,0.0
ORF1ab_2521,0.0
ORF1ab_2520,0.0
ORF1ab_2519,0.0
ORF1ab_2518,0.0
ORF1ab_2528,0.0
ORF1ab_2107,0.0
ORF1ab_2096,0.0
ORF1ab_2075,0.0
ORF1ab_2074,0.0
ORF1ab_2053,0.0
ORF1ab_2041,0.0
ORF1ab_2036,0.0
ORF1ab_2035,0.0
ORF1ab_2017,0.0
ORF1ab_2407,0.0
ORF1ab_2006,0.0
ORF1ab_2001,0.0
ORF1ab_1999,0.0
ORF1ab_1994,0.0
ORF1ab_1968,0.0
ORF1ab_1939,0.0
ORF1ab_1934,0.0
ORF1ab_1925,0.0
ORF1ab_1922,0.0
ORF1ab_1921,0.0
ORF1ab_2012,0.0
ORF1ab_2320,0.0
ORF1ab_2280,0.0
ORF1ab_2263,0.0
ORF1ab_2259,0.0
ORF1ab_2254,0.0
ORF1ab_2252,0.0
ORF1ab_2221,0.0
ORF1ab_2206,0.0
ORF1ab_2194,0.0
ORF1ab_2111,0.0
ORF1ab_2189,0.0
ORF1ab_2185,0.0
ORF1ab_2182,0.0
ORF1ab_2181,0.0
ORF1ab_2160,0.0
ORF1ab_2146,0.0
ORF1ab_2142,0.0
ORF1ab_2132,0.0
ORF1ab_2131,0.0
ORF1ab_2124,0.0
ORF1ab_2191,0.0
ORF1ab_1898,0.0
ORF1ab_1897,0.0
ORF1ab_1896,0.0
ORF1ab_1895,0.0
ORF1ab_1894,0.0
ORF1ab_1893,0.0
ORF1ab_1892,0.0
ORF1ab_1891,0.0
ORF1ab_1890,0.0
ORF1ab_1920,0.0
ORF1ab_1888,0.0
ORF1ab_1887,0.0
ORF1ab_1886,0.0
ORF1ab_1885,0.0
ORF1ab_1884,0.0
ORF1ab_1883,0.0
ORF1ab_1882,0.0
ORF1ab_1881,0.0
ORF1ab_1880,0.0
ORF1ab_1879,0.0
ORF1ab_1889,0.0
ORF1ab_1919,0.0
ORF1ab_1918,0.0
ORF1ab_1917,0.0
ORF1ab_1916,0.0
ORF1ab_1915,0.0
ORF1ab_1914,0.0
ORF1ab_1913,0.0
ORF1ab_1912,0.0
ORF1ab_1911,0.0
ORF1ab_1899,0.0
ORF1ab_1909,0.0
ORF1ab_1908,0.0
ORF1ab_1907,0.0
ORF1ab_1906,0.0
ORF1ab_1905,0.0
ORF1ab_1904,0.0
ORF1ab_1903,0.0
ORF1ab_1902,0.0
ORF1ab_1901,0.0
ORF1ab_1900,0.0
ORF1ab_1910,0.0
ORF1ab_2385,0.0
ORF1ab_2384,0.0
ORF1ab_2383,0.0
ORF1ab_2382,0.0
ORF1ab_2381,0.0
ORF1ab_2380,0.0
ORF1ab_2379,0.0
ORF1ab_2378,0.0
ORF1ab_2377,0.0
ORF1ab_2322,0.0
ORF1ab_2375,0.0
ORF1ab_2374,0.0
ORF1ab_2373,0.0
ORF1ab_2372,0.0
ORF1ab_2371,0.0
ORF1ab_2370,0.0
ORF1ab_2369,0.0
ORF1ab_2368,0.0
ORF1ab_2367,0.0
ORF1ab_2366,0.0
ORF1ab_2376,0.0
ORF1ab_2406,0.0
ORF1ab_2405,0.0
ORF1ab_2404,0.0
ORF1ab_2403,0.0
ORF1ab_2402,0.0
ORF1ab_2401,0.0
ORF1ab_2400,0.0
ORF1ab_2399,0.0
ORF1ab_2398,0.0
ORF1ab_2386,0.0
ORF1ab_2396,0.0
ORF1ab_2395,0.0
ORF1ab_2394,0.0
ORF1ab_2393,0.0
ORF1ab_2392,0.0
ORF1ab_2391,0.0
ORF1ab_2390,0.0
ORF1ab_2389,0.0
ORF1ab_2388,0.0
ORF1ab_2387,0.0
ORF1ab_2397,0.0
ORF1ab_2342,0.0
ORF1ab_2341,0.0
ORF1ab_2340,0.0
ORF1ab_2339,0.0
ORF1ab_2338,0.0
ORF1ab_2337,0.0
ORF1ab_2336,0.0
ORF1ab_2335,0.0
ORF1ab_2334,0.0
ORF1ab_2365,0.0
ORF1ab_2332,0.0
ORF1ab_2331,0.0
ORF1ab_2330,0.0
ORF1ab_2329,0.0
ORF1ab_2328,0.0
ORF1ab_2327,0.0
ORF1ab_2326,0.0
ORF1ab_2325,0.0
ORF1ab_2324,0.0
ORF1ab_2323,0.0
ORF1ab_2333,0.0
ORF1ab_2364,0.0
ORF1ab_2363,0.0
ORF1ab_2362,0.0
ORF1ab_2361,0.0
ORF1ab_2360,0.0
ORF1ab_2359,0.0
ORF1ab_2358,0.0
ORF1ab_2357,0.0
ORF1ab_2356,0.0
ORF1ab_2355,0.0
ORF1ab_2343,0.0
ORF1ab_2353,0.0
ORF1ab_2352,0.0
ORF1ab_2351,0.0
ORF1ab_2350,0.0
ORF1ab_2349,0.0
ORF1ab_2348,0.0
ORF1ab_2347,0.0
ORF1ab_2346,0.0
ORF1ab_2345,0.0
ORF1ab_2344,0.0
ORF1ab_2354,0.0
ORF1ab_13003,0.0
ORF1ab_12991,0.0
ORF1ab_12955,0.0
ORF1ab_12952,0.0
ORF1ab_12937,0.0
ORF1ab_12933,0.0
ORF1ab_12931,0.0
ORF1ab_12924,0.0
ORF1ab_12912,0.0
ORF1ab_6844,0.0
ORF1ab_12898,0.0
ORF1ab_12876,0.0
ORF1ab_12855,0.0
ORF1ab_12851,0.0
ORF1ab_12830,0.0
ORF1ab_12823,0.0
ORF1ab_12787,0.0
ORF1ab_12755,0.0
ORF1ab_12747,0.0
ORF1ab_12706,0.0
ORF1ab_12905,0.0
ORF1ab_13159,0.0
ORF1ab_13158,0.0
ORF1ab_13157,0.0
ORF1ab_13152,0.0
ORF1ab_13147,0.0
ORF1ab_13121,0.0
ORF1ab_13120,0.0
ORF1ab_13119,0.0
ORF1ab_13118,0.0
ORF1ab_13012,0.0
ORF1ab_13116,0.0
ORF1ab_13115,0.0
ORF1ab_13114,0.0
ORF1ab_13108,0.0
ORF1ab_13104,0.0
ORF1ab_13098,0.0
ORF1ab_13093,0.0
ORF1ab_13084,0.0
ORF1ab_13065,0.0
ORF1ab_13017,0.0
ORF1ab_13117,0.0
ORF1ab_12444,0.0
ORF1ab_12412,0.0
ORF1ab_12405,0.0
ORF1ab_12387,0.0
ORF1ab_12380,0.0
ORF1ab_12359,0.0
ORF1ab_12352,0.0
ORF1ab_12291,0.0
ORF1ab_12283,0.0
ORF1ab_12700,0.0
ORF1ab_12255,0.0
ORF1ab_12250,0.0
ORF1ab_12249,0.0
ORF1ab_12224,0.0
ORF1ab_12220,0.0
ORF1ab_12209,0.0
ORF1ab_12175,0.0
ORF1ab_12151,0.0
ORF1ab_12136,0.0
ORF1ab_12121,0.0
ORF1ab_12261,0.0
ORF1ab_12682,0.0
ORF1ab_12660,0.0
ORF1ab_12632,0.0
ORF1ab_12626,0.0
ORF1ab_12616,0.0
ORF1ab_12614,0.0
ORF1ab_12559,0.0
ORF1ab_12556,0.0
ORF1ab_12545,0.0
ORF1ab_12469,0.0
ORF1ab_12517,0.0
ORF1ab_12514,0.0
ORF1ab_12511,0.0
ORF1ab_12505,0.0
ORF1ab_12501,0.0
ORF1ab_12499,0.0
ORF1ab_12492,0.0
ORF1ab_12483,0.0
ORF1ab_12477,0.0
ORF1ab_12473,0.0
ORF1ab_12528,0.0
ORF1ab_13313,0.0
ORF1ab_13312,0.0
ORF1ab_13311,0.0
ORF1ab_13310,0.0
ORF1ab_13309,0.0
ORF1ab_13308,0.0
ORF1ab_13307,0.0
ORF1ab_13306,0.0
ORF1ab_13305,0.0
ORF1ab_13160,0.0
ORF1ab_13303,0.0
ORF1ab_13298,0.0
ORF1ab_13253,0.0
ORF1ab_13252,0.0
ORF1ab_13251,0.0
ORF1ab_13250,0.0
ORF1ab_13249,0.0
ORF1ab_13248,0.0
ORF1ab_13247,0.0
ORF1ab_13238,0.0
ORF1ab_13304,0.0
ORF1ab_13334,0.0
ORF1ab_13333,0.0
ORF1ab_13332,0.0
ORF1ab_13331,0.0
ORF1ab_13330,0.0
ORF1ab_13329,0.0
ORF1ab_13328,0.0
ORF1ab_13327,0.0
ORF1ab_13326,0.0
ORF1ab_13314,0.0
ORF1ab_13324,0.0
ORF1ab_13323,0.0
ORF1ab_13322,0.0
ORF1ab_13321,0.0
ORF1ab_13320,0.0
ORF1ab_13319,0.0
ORF1ab_13318,0.0
ORF1ab_13317,0.0
ORF1ab_13316,0.0
ORF1ab_13315,0.0
ORF1ab_13325,0.0
ORF1ab_13180,0.0
ORF1ab_13179,0.0
ORF1ab_13178,0.0
ORF1ab_13177,0.0
ORF1ab_13176,0.0
ORF1ab_13175,0.0
ORF1ab_13174,0.0
ORF1ab_13173,0.0
ORF1ab_13172,0.0
ORF1ab_13236,0.0
ORF1ab_13170,0.0
ORF1ab_13169,0.0
ORF1ab_13168,0.0
ORF1ab_13167,0.0
ORF1ab_13166,0.0
ORF1ab_13165,0.0
ORF1ab_13164,0.0
ORF1ab_13163,0.0
ORF1ab_13162,0.0
ORF1ab_13161,0.0
ORF1ab_13171,0.0
ORF1ab_13235,0.0
ORF1ab_13234,0.0
ORF1ab_13233,0.0
ORF1ab_13232,0.0
ORF1ab_13231,0.0
ORF1ab_13196,0.0
ORF1ab_13195,0.0
ORF1ab_13194,0.0
ORF1ab_13193,0.0
ORF1ab_13181,0.0
ORF1ab_13191,0.0
ORF1ab_13190,0.0
ORF1ab_13189,0.0
ORF1ab_13188,0.0
ORF1ab_13187,0.0
ORF1ab_13186,0.0
ORF1ab_13185,0.0
ORF1ab_13184,0.0
ORF1ab_13183,0.0
ORF1ab_13182,0.0
ORF1ab_13192,0.0
ORF1ab_10819,0.0
ORF1ab_10811,0.0
ORF1ab_10810,0.0
ORF1ab_10794,0.0
ORF1ab_10786,0.0
ORF1ab_10785,0.0
ORF1ab_10778,0.0
ORF1ab_10759,0.0
ORF1ab_10741,0.0
ORF1ab_12048,0.0
ORF1ab_10713,0.0
ORF1ab_10710,0.0
ORF1ab_10684,0.0
ORF1ab_10649,0.0
ORF1ab_10617,0.0
ORF1ab_10606,0.0
ORF1ab_10604,0.0
ORF1ab_10600,0.0
ORF1ab_10570,0.0
ORF1ab_10569,0.0
ORF1ab_10731,0.0
ORF1ab_11030,0.0
ORF1ab_11029,0.0
ORF1ab_11028,0.0
ORF1ab_11027,0.0
ORF1ab_11026,0.0
ORF1ab_11025,0.0
ORF1ab_11024,0.0
ORF1ab_11023,0.0
ORF1ab_11006,0.0
ORF1ab_10831,0.0
ORF1ab_11002,0.0
ORF1ab_10986,0.0
ORF1ab_10971,0.0
ORF1ab_10966,0.0
ORF1ab_10960,0.0
ORF1ab_10937,0.0
ORF1ab_10931,0.0
ORF1ab_10897,0.0
ORF1ab_10888,0.0
ORF1ab_10845,0.0
ORF1ab_11003,0.0
ORF1ab_10243,0.0
ORF1ab_10222,0.0
ORF1ab_10210,0.0
ORF1ab_10192,0.0
ORF1ab_10186,0.0
ORF1ab_10185,0.0
ORF1ab_10183,0.0
ORF1ab_10153,0.0
ORF1ab_10137,0.0
ORF1ab_10551,0.0
ORF1ab_10132,0.0
ORF1ab_10112,0.0
ORF1ab_10105,0.0
ORF1ab_10102,0.0
ORF1ab_10100,0.0
ORF1ab_10095,0.0
ORF1ab_10081,0.0
ORF1ab_10080,0.0
ORF1ab_10077,0.0
ORF1ab_10063,0.0
ORF1ab_10135,0.0
ORF1ab_10534,0.0
ORF1ab_10526,0.0
ORF1ab_10525,0.0
ORF1ab_10507,0.0
ORF1ab_10501,0.0
ORF1ab_10483,0.0
ORF1ab_10477,0.0
ORF1ab_10473,0.0
ORF1ab_10468,0.0
ORF1ab_10259,0.0
ORF1ab_10438,0.0
ORF1ab_10403,0.0
ORF1ab_10381,0.0
ORF1ab_10377,0.0
ORF1ab_10367,0.0
ORF1ab_10318,0.0
ORF1ab_10285,0.0
ORF1ab_10273,0.0
ORF1ab_10269,0.0
ORF1ab_10261,0.0
ORF1ab_10450,0.0
ORF1ab_11779,0.0
ORF1ab_11778,0.0
ORF1ab_11772,0.0
ORF1ab_11761,0.0
ORF1ab_11752,0.0
ORF1ab_11744,0.0
ORF1ab_11706,0.0
ORF1ab_11698,0.0
ORF1ab_11692,0.0
ORF1ab_11031,0.0
ORF1ab_11676,0.0
ORF1ab_11675,0.0
ORF1ab_11655,0.0
ORF1ab_11652,0.0
ORF1ab_11626,0.0
ORF1ab_11623,0.0
ORF1ab_11622,0.0
ORF1ab_11602,0.0
ORF1ab_11587,0.0
ORF1ab_11564,0.0
ORF1ab_11677,0.0
ORF1ab_12046,0.0
ORF1ab_12019,0.0
ORF1ab_11938,0.0
ORF1ab_11915,0.0
ORF1ab_11898,0.0
ORF1ab_11896,0.0
ORF1ab_11895,0.0
ORF1ab_11877,0.0
ORF1ab_11875,0.0
ORF1ab_11785,0.0
ORF1ab_11851,0.0
ORF1ab_11836,0.0
ORF1ab_11821,0.0
ORF1ab_11820,0.0
ORF1ab_11812,0.0
ORF1ab_11809,0.0
ORF1ab_11806,0.0
ORF1ab_11804,0.0
ORF1ab_11803,0.0
ORF1ab_11789,0.0
ORF1ab_11855,0.0
ORF1ab_11283,0.0
ORF1ab_11273,0.0
ORF1ab_11266,0.0
ORF1ab_11257,0.0
ORF1ab_11250,0.0
ORF1ab_11233,0.0
ORF1ab_11221,0.0
ORF1ab_11219,0.0
ORF1ab_11218,0.0
ORF1ab_11563,0.0
ORF1ab_11183,0.0
ORF1ab_11154,0.0
ORF1ab_11153,0.0
ORF1ab_11101,0.0
ORF1ab_11080,0.0
ORF1ab_11069,0.0
ORF1ab_11068,0.0
ORF1ab_11035,0.0
ORF1ab_11033,0.0
ORF1ab_11032,0.0
ORF1ab_11207,0.0
ORF1ab_11560,0.0
ORF1ab_11548,0.0
ORF1ab_11518,0.0
ORF1ab_11494,0.0
ORF1ab_11486,0.0
ORF1ab_11483,0.0
ORF1ab_11440,0.0
ORF1ab_11389,0.0
ORF1ab_11370,0.0
ORF1ab_11293,0.0
ORF1ab_11356,0.0
ORF1ab_11336,0.0
ORF1ab_11332,0.0
ORF1ab_11331,0.0
ORF1ab_11327,0.0
ORF1ab_11311,0.0
ORF1ab_11308,0.0
ORF1ab_11299,0.0
ORF1ab_11298,0.0
ORF1ab_11296,0.0
ORF1ab_11368,0.0
ORF1ab_16432,0.0
ORF1ab_16430,0.0
ORF1ab_16383,0.0
ORF1ab_16322,0.0
ORF1ab_16317,0.0
ORF1ab_16316,0.0
ORF1ab_16311,0.0
ORF1ab_16299,0.0
ORF1ab_16270,0.0
ORF1ab_13335,0.0
ORF1ab_16257,0.0
ORF1ab_16204,0.0
ORF1ab_16202,0.0
ORF1ab_16164,0.0
ORF1ab_16157,0.0
ORF1ab_16152,0.0
ORF1ab_16149,0.0
ORF1ab_16140,0.0
ORF1ab_16132,0.0
ORF1ab_16130,0.0
ORF1ab_16264,0.0
ORF1ab_16623,0.0
ORF1ab_16621,0.0
ORF1ab_16613,0.0
ORF1ab_16608,0.0
ORF1ab_16605,0.0
ORF1ab_16588,0.0
ORF1ab_16582,0.0
ORF1ab_16576,0.0
ORF1ab_16569,0.0
ORF1ab_16444,0.0
ORF1ab_16536,0.0
ORF1ab_16503,0.0
ORF1ab_16498,0.0
ORF1ab_16486,0.0
ORF1ab_16484,0.0
ORF1ab_16480,0.0
ORF1ab_16479,0.0
ORF1ab_16477,0.0
ORF1ab_16469,0.0
ORF1ab_16461,0.0
ORF1ab_16557,0.0
ORF1ab_15804,0.0
ORF1ab_15765,0.0
ORF1ab_15753,0.0
ORF1ab_15750,0.0
ORF1ab_15718,0.0
ORF1ab_15717,0.0
ORF1ab_15696,0.0
ORF1ab_15688,0.0
ORF1ab_15672,0.0
ORF1ab_16122,0.0
ORF1ab_15664,0.0
ORF1ab_15661,0.0
ORF1ab_15642,0.0
ORF1ab_15631,0.0
ORF1ab_15628,0.0
ORF1ab_15596,0.0
ORF1ab_15594,0.0
ORF1ab_15593,0.0
ORF1ab_15570,0.0
ORF1ab_15546,0.0
ORF1ab_15669,0.0
ORF1ab_16113,0.0
ORF1ab_16112,0.0
ORF1ab_16110,0.0
ORF1ab_16098,0.0
ORF1ab_16078,0.0
ORF1ab_16071,0.0
ORF1ab_16062,0.0
ORF1ab_16059,0.0
ORF1ab_16044,0.0
ORF1ab_15820,0.0
ORF1ab_15996,0.0
ORF1ab_15981,0.0
ORF1ab_15958,0.0
ORF1ab_15912,0.0
ORF1ab_15870,0.0
ORF1ab_15858,0.0
ORF1ab_15847,0.0
ORF1ab_15841,0.0
ORF1ab_15828,0.0
ORF1ab_15825,0.0
ORF1ab_16029,0.0
ORF1ab_17482,0.0
ORF1ab_17454,0.0
ORF1ab_17422,0.0
ORF1ab_17415,0.0
ORF1ab_17414,0.0
ORF1ab_17412,0.0
ORF1ab_17394,0.0
ORF1ab_17373,0.0
ORF1ab_17358,0.0
ORF1ab_16636,0.0
ORF1ab_17319,0.0
ORF1ab_17298,0.0
ORF1ab_17290,0.0
ORF1ab_17289,0.0
ORF1ab_17288,0.0
ORF1ab_17286,0.0
ORF1ab_17283,0.0
ORF1ab_17264,0.0
ORF1ab_17254,0.0
ORF1ab_17252,0.0
ORF1ab_17351,0.0
ORF1ab_17581,0.0
ORF1ab_17580,0.0
ORF1ab_17579,0.0
ORF1ab_17578,0.0
ORF1ab_17577,0.0
ORF1ab_17576,0.0
ORF1ab_17575,0.0
ORF1ab_115,0.0
ORF1ab_17573,0.0
ORF1ab_17483,0.0
ORF1ab_17571,0.0
ORF1ab_17570,0.0
ORF1ab_17569,0.0
ORF1ab_17568,0.0
ORF1ab_17550,0.0
ORF1ab_17541,0.0
ORF1ab_17540,0.0
ORF1ab_17533,0.0
ORF1ab_17498,0.0
ORF1ab_17484,0.0
ORF1ab_17572,0.0
ORF1ab_16889,0.0
ORF1ab_16858,0.0
ORF1ab_16852,0.0
ORF1ab_16815,0.0
ORF1ab_16755,0.0
ORF1ab_16750,0.0
ORF1ab_16748,0.0
ORF1ab_16746,0.0
ORF1ab_16745,0.0
ORF1ab_17238,0.0
ORF1ab_16740,0.0
ORF1ab_16695,0.0
ORF1ab_16690,0.0
ORF1ab_16685,0.0
ORF1ab_16684,0.0
ORF1ab_16682,0.0
ORF1ab_16653,0.0
ORF1ab_16651,0.0
ORF1ab_16648,0.0
ORF1ab_16641,0.0
ORF1ab_16743,0.0
ORF1ab_17232,0.0
ORF1ab_17227,0.0
ORF1ab_17219,0.0
ORF1ab_17210,0.0
ORF1ab_17163,0.0
ORF1ab_17146,0.0
ORF1ab_17107,0.0
ORF1ab_17082,0.0
ORF1ab_17079,0.0
ORF1ab_16908,0.0
ORF1ab_17067,0.0
ORF1ab_17061,0.0
ORF1ab_17024,0.0
ORF1ab_17021,0.0
ORF1ab_17016,0.0
ORF1ab_17014,0.0
ORF1ab_16995,0.0
ORF1ab_16972,0.0
ORF1ab_16943,0.0
ORF1ab_16923,0.0
ORF1ab_17074,0.0
ORF1ab_13633,0.0
ORF1ab_13623,0.0
ORF1ab_13620,0.0
ORF1ab_13602,0.0
ORF1ab_13598,0.0
ORF1ab_13596,0.0
ORF1ab_13587,0.0
ORF1ab_13551,0.0
ORF1ab_13504,0.0
ORF1ab_15540,0.0
ORF1ab_13459,0.0
ORF1ab_13455,0.0
ORF1ab_13449,0.0
ORF1ab_13447,0.0
ORF1ab_13425,0.0
ORF1ab_13424,0.0
ORF1ab_13423,0.0
ORF1ab_13422,0.0
ORF1ab_13421,0.0
ORF1ab_13420,0.0
ORF1ab_13466,0.0
ORF1ab_13945,0.0
ORF1ab_13938,0.0
ORF1ab_13935,0.0
ORF1ab_13923,0.0
ORF1ab_13920,0.0
ORF1ab_13919,0.0
ORF1ab_13917,0.0
ORF1ab_13914,0.0
ORF1ab_13856,0.0
ORF1ab_13657,0.0
ORF1ab_13791,0.0
ORF1ab_13766,0.0
ORF1ab_13757,0.0
ORF1ab_13740,0.0
ORF1ab_13730,0.0
ORF1ab_13696,0.0
ORF1ab_13686,0.0
ORF1ab_13680,0.0
ORF1ab_13672,0.0
ORF1ab_13659,0.0
ORF1ab_13827,0.0
ORF1ab_13355,0.0
ORF1ab_13354,0.0
ORF1ab_13353,0.0
ORF1ab_13352,0.0
ORF1ab_13351,0.0
ORF1ab_13350,0.0
ORF1ab_13349,0.0
ORF1ab_13348,0.0
ORF1ab_13347,0.0
ORF1ab_13419,0.0
ORF1ab_13345,0.0
ORF1ab_13344,0.0
ORF1ab_13343,0.0
ORF1ab_13342,0.0
ORF1ab_13341,0.0
ORF1ab_13340,0.0
ORF1ab_13339,0.0
ORF1ab_13338,0.0
ORF1ab_13337,0.0
ORF1ab_13336,0.0
ORF1ab_13346,0.0
ORF1ab_13418,0.0
ORF1ab_13417,0.0
ORF1ab_13416,0.0
ORF1ab_13415,0.0
ORF1ab_13414,0.0
ORF1ab_13413,0.0
ORF1ab_13412,0.0
ORF1ab_13411,0.0
ORF1ab_13410,0.0
ORF1ab_13356,0.0
ORF1ab_13408,0.0
ORF1ab_13407,0.0
ORF1ab_13406,0.0
ORF1ab_13401,0.0
ORF1ab_13383,0.0
ORF1ab_13361,0.0
ORF1ab_13360,0.0
ORF1ab_13359,0.0
ORF1ab_13358,0.0
ORF1ab_13357,0.0
ORF1ab_13409,0.0
ORF1ab_15174,0.0
ORF1ab_15171,0.0
ORF1ab_15168,0.0
ORF1ab_15163,0.0
ORF1ab_15143,0.0
ORF1ab_15142,0.0
ORF1ab_15139,0.0
ORF1ab_15122,0.0
ORF1ab_15116,0.0
ORF1ab_13956,0.0
ORF1ab_15015,0.0
ORF1ab_15001,0.0
ORF1ab_14991,0.0
